Min time to complete: 44
Avg time to complete: 335.201
Max time to complete: 597
Variance of time to complete: 24858.976599
Agent 0 mean reward: -59.41676918061009
Agent 1 mean reward: -53.48697303005459
Agent 2 mean reward: -20.40014956148821
Agent 3 mean reward: -18.685669233765264
Agent 4 mean reward: -14.802660202652856
Agent 5 mean reward: -79.28978481254781
Agent 6 mean reward: -66.31803381251842
Agent 7 mean reward: -46.52662510115552
Agent 8 mean reward: -14.855064744759526
Agent 9 mean reward: -14.11969555093814
Agent 10 mean reward: -73.5784050677055
Agent 11 mean reward: -49.69993168396284
Agent 12 mean reward: -43.24407288837203
Agent 13 mean reward: -30.58640858982291
Agent 14 mean reward: -17.209951754045708
Agent 15 mean reward: -48.33100441813504
Agent 16 mean reward: -41.97833357494756
Agent 17 mean reward: -28.74508305378996
Agent 18 mean reward: -23.04006495152354
Agent 19 mean reward: -14.349576146350836

****Episode 1****
Mean reward:
Agent 3: 0.11868015380390841
Agent 4: -0.6424763013718647
Agent 5: 24.55344171134174
Agent 6: -2.0559223276925302
Agent 7: -107.34030946371807
Agent 8: 0.0
Agent 9: -63.58409504154734
Agent 10: -190.26483455020184
Agent 11: -111.51756708659553
Agent 12: -104.80259941934168
Agent 13: -37.39020104044049
Agent 14: -39.89422336440508
Agent 15: -113.12543827088051
Agent 16: -84.15382226950855
Agent 17: -80.65103639152667
Agent 18: -52.80563188249327
Agent 19: -49.68447352646955
Time to complete: 380

****Episode 10****
Mean reward:
Agent 0: 0.0
Agent 1: 0.0
Agent 2: -11.145327430314511
Agent 3: -12.793815485277676
Agent 4: -13.403117829094075
Agent 5: 26.6277213972
Agent 6: 0.0
Agent 7: 0.0
Agent 8: -12.534159287166666
Agent 9: -10.12344019337661
Agent 10: -86.57458216316513
Agent 11: -62.67552878614046
Agent 12: 0.0
Agent 13: -1.7555514658737996
Agent 14: -21.753390434683
Agent 15: -75.15673188827856
Agent 16: -69.64635713441807
Agent 17: -37.05434237364305
Agent 18: -32.27997069248315
Agent 19: -26.274421619533463
Time to complete: 236

****Episode 11****
Mean reward:
Agent 0: 7.456522783255919
Agent 1: -32.03184134858922
Agent 2: 0.6043814366358706
Agent 3: -14.921617772718134
Agent 4: 0.0
Agent 5: -47.549502495
Agent 6: 0.0
Agent 7: 0.0
Agent 8: -13.231851142941895
Agent 9: 0.6553889221289736
Agent 10: 0.0
Agent 11: 0.0
Agent 12: 0.0
Agent 13: 0.0
Agent 14: -5.593466219883966
Agent 15: 0.0
Agent 16: 0.0
Agent 17: 0.0
Agent 18: 0.0
Agent 19: 2.4200242685501454
Time to complete: 56

****Episode 12****
Mean reward:
Agent 0: -152.07981202107553
Agent 1: -87.57848419140144
Agent 2: -62.36055720853116
Agent 3: -48.053724829892886
Agent 4: -64.59846098298529
Agent 5: -166.04277777353514
Agent 6: -89.68136700003149
Agent 7: -13.005061609814419
Agent 8: -78.24183463202841
Agent 9: -92.4221486518627
Agent 10: -33.27048789633897
Agent 11: -31.145381783546075
Agent 12: -48.343563514054665
Agent 13: -75.81932321322608
Agent 14: -2.3419589867915525
Agent 15: -38.812710710413555
Agent 16: -33.43018049885142
Agent 17: 0.0
Agent 18: 0.0
Agent 19: 0.09513764166041172
Time to complete: 378

****Episode 13****
Mean reward:
Agent 0: -69.18535180728172
Agent 1: -63.086929611953494
Agent 2: -98.59278299144444
Agent 3: -124.42835735666245
Agent 4: -0.21098159325054597
Agent 5: -47.471452906809546
Agent 6: -52.35386969875519
Agent 7: -53.397045888622046
Agent 8: -1.5112020765867462
Agent 9: -1.141913659652549
Agent 10: -88.3161484576735
Agent 11: -18.355133661081805
Agent 12: -38.3570297874209
Agent 13: -1.4892210377809054
Agent 14: -0.28806303065843997
Agent 15: -119.93215513784986
Agent 16: -20.499613123081797
Agent 17: -34.50822000327445
Agent 18: -34.8528390881275
Agent 19: 0.03182304257655865
Time to complete: 546

****Episode 14****
Mean reward:
Agent 0: 0.0
Agent 1: -17.96868019398483
Agent 2: 2.935183909687422
Agent 3: -11.490289490205985
Agent 4: 0.0
Agent 5: 2.1164477659792844
Agent 6: -19.55575166505168
Agent 7: 0.0
Agent 8: -10.189096278936514
Agent 9: 0.0
Agent 10: -27.689310358847315
Agent 11: 0.0
Agent 12: -7.7270567613570496
Agent 13: 1.2965054156766267
Agent 14: -3.8123716643141115
Agent 15: -30.33575977823942
Agent 16: 0.0
Agent 17: 0.0
Agent 18: 0.0
Agent 19: 0.0
Time to complete: 82

****Episode 15****
Mean reward:
Agent 0: 0.0
Agent 1: -67.53736814865181
Agent 2: -47.68639203250986
Agent 3: -49.120772251467336
Agent 4: -55.2683477162385
Agent 5: -96.70494388653026
Agent 6: -31.08629657373996
Agent 7: -81.26375577288796
Agent 8: 0.0
Agent 9: 0.0
Agent 10: -12.15686740821292
Agent 11: -10.38840028304351
Agent 12: -22.816486406410597
Agent 13: 0.0
Agent 14: 0.0
Agent 15: -6.241164914727781
Agent 16: -4.01292861333358
Agent 17: 0.6467277994523694
Agent 18: 0.0
Agent 19: 0.0
Time to complete: 158

****Episode 16****
Mean reward:
Agent 0: 0.0
Agent 1: 0.0
Agent 2: 0.0
Agent 3: 0.9794611961397179
Agent 4: -7.556612859360266
Agent 5: -13.232231203558488
Agent 6: -36.85616535391019
Agent 7: -33.49081563281196
Agent 8: -0.17241257999958082
Agent 9: -4.878461306584075
Agent 10: -71.4133008013289
Agent 11: -58.59236844172829
Agent 12: -24.667345134385904
Agent 13: -15.961535291603925
Agent 14: -13.443592538188039
Agent 15: 0.0
Agent 16: -78.25700475432731
Agent 17: -75.14070808799801
Agent 18: -17.8480017394379
Agent 19: -17.783195243952477
Time to complete: 182

****Episode 17****
Mean reward:
Agent 0: -34.99775217561367
Agent 1: -91.10135187597949
Agent 2: -49.35253702059107
Agent 3: -64.30111227841343
Agent 4: -87.04969191717765
Agent 5: -131.9263344160069
Agent 6: -56.29060836170612
Agent 7: -57.07891253637103
Agent 8: -67.68409585646128
Agent 9: -111.70490987134113
Agent 10: -44.27890200345426
Agent 11: -9.809160405061045
Agent 12: -7.024267103437537
Agent 13: -8.563120815030866
Agent 14: 0.0
Agent 15: 0.0
Agent 16: -10.977219401955688
Agent 17: 0.18843394868683888
Agent 18: 0.0
Agent 19: 0.0
Time to complete: 310

****Episode 18****
Mean reward:
Agent 0: -47.61109568427516
Agent 1: -78.91752105510862
Agent 2: -78.28352710254403
Agent 3: 0.0
Agent 4: 0.0
Agent 5: -10.513288450130704
Agent 6: -48.80227657938432
Agent 7: -53.41349966063498
Agent 8: -0.13647736999940271
Agent 9: -0.1254013784403887
Agent 10: -133.58458710837976
Agent 11: -125.97535506593172
Agent 12: -45.34089515041782
Agent 13: -64.14459262500976
Agent 14: -136.3731166414922
Agent 15: -9.14233863859423
Agent 16: -117.83367369252193
Agent 17: -131.4247257705005
Agent 18: -64.93205769727572
Agent 19: -65.67736381411032
Time to complete: 576

****Episode 19****
Mean reward:
Agent 0: -4.304339545276738
Agent 1: -60.593764587460946
Agent 2: -5.828701707951752
Agent 3: -7.594272630383777
Agent 4: -12.815907365808652
Agent 5: -46.38828488238329
Agent 6: -66.87069112574414
Agent 7: -81.77404695423778
Agent 8: -10.213124613657495
Agent 9: -10.587982201091744
Agent 10: -99.3744895385134
Agent 11: -69.69443011930264
Agent 12: -78.35607250611287
Agent 13: -13.77458206591428
Agent 14: -14.17609940758907
Agent 15: -100.34635614665893
Agent 16: -91.17751158688834
Agent 17: -35.57930080671096
Agent 18: -31.845737556282486
Agent 19: -46.967729503379815
Time to complete: 378

****Episode 20****
Mean reward:
Agent 0: 0.0
Agent 1: -20.633076841282506
Agent 2: -1.6725932957701766
Agent 3: -0.6225662616273882
Agent 4: -0.8119609263186248
Agent 5: 15.118314276619914
Agent 6: -107.47894920987777
Agent 7: -106.85891966468766
Agent 8: -14.763385936898036
Agent 9: -19.457415552185896
Agent 10: -111.5947772887035
Agent 11: -85.56895038950537
Agent 12: -74.53595651209153
Agent 13: -43.37873032184784
Agent 14: -55.343451066472305
Agent 15: -50.14752422532899
Agent 16: -53.57835147365599
Agent 17: -68.08493225142229
Agent 18: -55.63320092185211
Agent 19: -50.65751339582056
Time to complete: 502

****Episode 21****
Mean reward:
Agent 0: -38.18083379839018
Agent 1: -34.994364765858606
Agent 2: 1.261803315446731
Agent 3: 0.9408665169616405
Agent 4: -6.736555403032858
Agent 5: -7.332377781357483
Agent 6: -23.406171061816
Agent 7: 0.0
Agent 8: -2.480560221369115
Agent 9: -5.457650476206112
Agent 10: -74.0220325424201
Agent 11: -56.92877941822513
Agent 12: 0.0
Agent 13: -2.2758369702858445
Agent 14: -4.606371617722254
Agent 15: -90.8743679715763
Agent 16: -74.8275948876056
Agent 17: -74.03280632393154
Agent 18: -70.55778077357185
Agent 19: 0.0
Time to complete: 184

****Episode 22****
Mean reward:
Agent 0: 7.456522783255919
Agent 1: -62.94217295655013
Agent 2: -62.365486608651224
Agent 3: -1.670678120830314
Agent 4: -6.5792625271486616
Agent 5: -67.14060669757053
Agent 6: -45.1356137931141
Agent 7: -46.66705745594399
Agent 8: -8.639507504731577
Agent 9: -10.341119153792466
Agent 10: -31.17626974456
Agent 11: -28.163093536976273
Agent 12: 0.0
Agent 13: -16.09916004350822
Agent 14: -2.8331238087482666
Agent 15: 0.0
Agent 16: -25.829618405249313
Agent 17: -24.164899499030994
Agent 18: -20.30058685628595
Agent 19: 0.0
Time to complete: 98

****Episode 23****
Mean reward:
Agent 0: -18.582417898176352
Agent 1: -21.978771740580505
Agent 2: 0.0
Agent 3: 0.0
Agent 4: 0.0
Agent 5: 9.330950163271869
Agent 6: -57.427275249590345
Agent 7: -84.24256750492448
Agent 8: -333.99738018353224
Agent 9: -326.10378152809756
Agent 10: -98.0247781026203
Agent 11: -109.00839439867116
Agent 12: -164.9294204289361
Agent 13: -179.35304701838766
Agent 14: -145.5288386885624
Agent 15: -45.39633210413893
Agent 16: -43.727165538549464
Agent 17: -43.80946025944649
Agent 18: -89.64797732679315
Agent 19: -137.18454783068273
Time to complete: 570

****Episode 24****
Mean reward:
Agent 0: -21.70062155435521
Agent 1: -27.469027754950268
Agent 2: 2.02958820859752
Agent 3: -1.741227586082086
Agent 4: -6.736239259442863
Agent 5: -13.265518685575326
Agent 6: -32.56777238015454
Agent 7: 0.0
Agent 8: -2.7767446449541757
Agent 9: -7.456497530768483
Agent 10: -41.23319202948606
Agent 11: 0.0
Agent 12: 0.0
Agent 13: 1.5551356722969072
Agent 14: 0.0
Agent 15: 0.0
Agent 16: 0.0
Agent 17: 0.0
Agent 18: 0.0
Agent 19: 0.0
Time to complete: 100

****Episode 25****
Mean reward:
Agent 0: 0.0
Agent 1: -41.98631051153271
Agent 2: 2.4494513650210243
Agent 3: -15.255677558680249
Agent 4: -20.554634216085446
Agent 5: 25.146839691495718
Agent 6: -44.91002024306803
Agent 7: -49.835026988950524
Agent 8: -16.376800872024717
Agent 9: -20.472679658164374
Agent 10: -73.5341760959816
Agent 11: -56.38476549773899
Agent 12: -52.51615204371659
Agent 13: -6.503599636475071
Agent 14: -22.16070663879785
Agent 15: -69.37901083361668
Agent 16: -59.91375143974747
Agent 17: 0.0
Agent 18: 0.0
Agent 19: 0.9037926221359491
Time to complete: 154

****Episode 26****
Mean reward:
Agent 0: -19.077087752137004
Agent 1: -78.01468256462186
Agent 2: -85.81041280154447
Agent 3: -6.552856826055412
Agent 4: -6.107501611099102
Agent 5: -143.41758830732383
Agent 6: -62.801904714825994
Agent 7: -70.65666302935497
Agent 8: -57.982481169500346
Agent 9: -71.59067067418812
Agent 10: -40.440035621968036
Agent 11: -48.34748739577723
Agent 12: -67.99423500436137
Agent 13: -62.50295377637014
Agent 14: -69.41154303392477
Agent 15: -0.7187536448246967
Agent 16: -0.44580132992426136
Agent 17: 0.24967421911929633
Agent 18: 0.0
Agent 19: 0.0
Time to complete: 282

****Episode 27****
Mean reward:
Agent 0: -34.67317655509236
Agent 1: -85.58643820488439
Agent 2: -45.87952145387455
Agent 3: -61.610084971481854
Agent 4: -75.57852667810407
Agent 5: -121.13134299901543
Agent 6: -80.6141109810914
Agent 7: -15.081711067646356
Agent 8: -97.48421947513589
Agent 9: -85.38969579447084
Agent 10: -120.19317476437986
Agent 11: -9.979197797757479
Agent 12: -11.308065376607049
Agent 13: -0.20615985605350784
Agent 14: -0.7045436830333631
Agent 15: -10.197627536344898
Agent 16: -9.243091366984979
Agent 17: 0.0
Agent 18: 0.0
Agent 19: 0.0
Time to complete: 250

****Episode 28****
Mean reward:
Agent 0: 0.0
Agent 1: 0.0
Agent 2: 0.0
Agent 3: 0.0
Agent 4: -2.408222866663447
Agent 5: 25.146839691495718
Agent 6: 0.0
Agent 7: 0.0
Agent 8: 0.0
Agent 9: -1.1490142494277125
Agent 10: -105.38434565110865
Agent 11: -61.03705170455383
Agent 12: -61.72617439852982
Agent 13: 0.0
Agent 14: -32.266617177589595
Agent 15: -74.83498359557629
Agent 16: -55.25782596742768
Agent 17: -47.15293504039341
Agent 18: -27.574620366187187
Agent 19: -26.138074424519218
Time to complete: 198

****Episode 29****
Mean reward:
Agent 0: -301.98917272186475
Agent 1: -24.325483501650982
Agent 2: 0.7947135459989375
Agent 3: 0.5925799661903178
Agent 4: -16.474609173280776
Agent 5: -86.51958632841111
Agent 6: -20.509871914400286
Agent 7: -1.7910791805445665
Agent 8: -13.151858611549027
Agent 9: -12.986437678686588
Agent 10: -84.22201121915192
Agent 11: -73.06529218859654
Agent 12: -7.807574604944288
Agent 13: -64.84967878378762
Agent 14: -64.13870752157227
Agent 15: -67.00046943671047
Agent 16: -61.9161154853879
Agent 17: -56.17689333435614
Agent 18: -69.18231109059103
Agent 19: -94.81431433377429
Time to complete: 332

****Episode 30****
Mean reward:
Agent 0: -99.3098814918715
Agent 1: -108.37284048886941
Agent 2: -82.16327579369636
Agent 3: -5.222868334301364
Agent 4: -6.222051011869302
Agent 5: -102.53968196273445
Agent 6: -76.06377167605646
Agent 7: -121.98658026274704
Agent 8: -4.971006475821907
Agent 9: -5.845813333941301
Agent 10: -31.409367948233168
Agent 11: -33.798566754101444
Agent 12: -126.83656603998139
Agent 13: -12.552097851629737
Agent 14: -1.0744155274378913
Agent 15: 0.0
Agent 16: -21.885021748584226
Agent 17: -19.864972713524
Agent 18: -13.413078864097354
Agent 19: 0.2780211757250576
Time to complete: 242

****Episode 31****
Mean reward:
Agent 0: 7.456522783255919
Agent 1: -62.41250604529367
Agent 2: 1.6937192901514615
Agent 3: 1.158457865874882
Agent 4: -7.624021329115978
Agent 5: -76.53785093007656
Agent 6: -46.173794951464444
Agent 7: -27.87090536889703
Agent 8: 0.0
Agent 9: -5.3032507257141095
Agent 10: -42.6954679212127
Agent 11: 0.0
Agent 12: 0.0
Agent 13: 1.1975215652493252
Agent 14: -3.4232108525375518
Agent 15: 0.0
Agent 16: 0.0
Agent 17: 0.0
Agent 18: 0.0
Agent 19: -3.4978797020105783
Time to complete: 126

****Episode 32****
Mean reward:
Agent 0: -154.45567105063353
Agent 1: -5.872026217416765
Agent 2: -6.615843050522858
Agent 3: -56.648285573781116
Agent 4: -66.76766891426941
Agent 5: -147.4761898264965
Agent 6: -155.6441731188568
Agent 7: -166.70766748993717
Agent 8: -31.48604672992582
Agent 9: -55.15790702900379
Agent 10: -24.920147546429646
Agent 11: -24.40604636459247
Agent 12: -93.7869408803544
Agent 13: -97.45790025979218
Agent 14: -0.7368543129385132
Agent 15: 0.0
Agent 16: -21.236143749791182
Agent 17: -15.993746501074208
Agent 18: 0.0
Agent 19: 0.0
Time to complete: 232

****Episode 33****
Mean reward:
Agent 0: -70.18227993428212
Agent 1: -73.08835119594879
Agent 2: -38.54281901609746
Agent 3: -16.97120197711487
Agent 4: -31.18792861627339
Agent 5: -106.5108855888
Agent 6: -51.676222108961426
Agent 7: -44.36934629800734
Agent 8: -18.37332762880481
Agent 9: -29.494752386395174
Agent 10: 0.0
Agent 11: -4.570919685254289
Agent 12: -40.79781233538588
Agent 13: -33.67182419925312
Agent 14: -23.257417001209728
Agent 15: 0.0
Agent 16: 0.0
Agent 17: 0.0
Agent 18: 0.0
Agent 19: 0.0
Time to complete: 118

****Episode 34****
Mean reward:
Agent 0: -14.716878245717766
Agent 1: -12.762142035656083
Agent 2: -26.894884920713768
Agent 3: -15.595854589844269
Agent 4: -33.24958276042155
Agent 5: -76.69075222379726
Agent 6: -100.11172649598555
Agent 7: -82.15934932981102
Agent 8: -14.922035336422443
Agent 9: -25.41551102201974
Agent 10: -105.69214211972766
Agent 11: -81.9671698035618
Agent 12: -73.50615872733431
Agent 13: -46.267515834242275
Agent 14: -25.520491007842878
Agent 15: 0.0
Agent 16: -63.319522238227094
Agent 17: -66.4843668983581
Agent 18: -61.66084840443725
Agent 19: 0.0
Time to complete: 230

****Episode 35****
Mean reward:
Agent 0: 0.0
Agent 1: -19.82804697205408
Agent 2: 4.048639341106292
Agent 3: -11.320789308054488
Agent 4: 0.0
Agent 5: -34.505342574551634
Agent 6: 7.308137979869127
Agent 7: 0.0
Agent 8: -9.616104854047643
Agent 9: 0.0
Agent 10: 0.0
Agent 11: 0.0
Agent 12: 0.0
Agent 13: 1.4499606719157068
Agent 14: -4.874892526347014
Agent 15: 0.0
Agent 16: 0.0
Agent 17: 0.0
Agent 18: 0.0
Agent 19: 2.730218380041548
Time to complete: 44

****Episode 36****
Mean reward:
Agent 0: 0.0
Agent 1: 0.0
Agent 2: -27.856613838854784
Agent 3: -16.11152537268202
Agent 4: -14.955297178681036
Agent 5: -106.5108855888
Agent 6: -102.52718826976889
Agent 7: -92.29353841082963
Agent 8: 22.19794665102834
Agent 9: -32.93019171830666
Agent 10: 0.0
Agent 11: 0.0
Agent 12: -87.8222206616483
Agent 13: -74.70973127342027
Agent 14: 0.0
Agent 15: 0.0
Agent 16: 0.0
Agent 17: 0.0
Agent 18: 0.0
Agent 19: 0.0
Time to complete: 118

****Episode 37****
Mean reward:
Agent 0: -64.91026283684022
Agent 1: -49.04692117242496
Agent 2: -5.795842710341426
Agent 3: -18.269529612390837
Agent 4: -17.99595301994654
Agent 5: -40.925046783166316
Agent 6: 0.0
Agent 7: 0.0
Agent 8: -2.580467074117281
Agent 9: -13.53875659410555
Agent 10: -71.6687178831381
Agent 11: 0.0
Agent 12: 0.0
Agent 13: 0.9993482258338108
Agent 14: 0.0
Agent 15: 0.0
Agent 16: 0.0
Agent 17: 0.0
Agent 18: 0.0
Agent 19: 0.0
Time to complete: 144

****Episode 38****
Mean reward:
Agent 0: -5.111156937449742
Agent 1: -71.31004778513855
Agent 2: 0.6087821098168855
Agent 3: -39.45255500478635
Agent 4: -46.20781591060279
Agent 5: -101.97773519767676
Agent 6: -14.098743369868338
Agent 7: -16.37693225512908
Agent 8: -44.07462109344117
Agent 9: -26.539556251932417
Agent 10: -7.217512710809131
Agent 11: -3.8919450870603067
Agent 12: -17.300728975092206
Agent 13: -37.345421126269294
Agent 14: -22.81701580606926
Agent 15: 0.0
Agent 16: 0.0
Agent 17: 0.0
Agent 18: 0.0
Agent 19: 0.0
Time to complete: 134

****Episode 39****
Mean reward:
Agent 0: -56.335610340996325
Agent 1: -54.490981121662415
Agent 2: -9.805359198072244
Agent 3: -15.919818361942315
Agent 4: -9.323976391997373
Agent 5: -35.45507612910081
Agent 6: -67.02290294436098
Agent 7: 0.0
Agent 8: -14.759659435867507
Agent 9: -6.575239395778453
Agent 10: -73.46028276638219
Agent 11: 0.0
Agent 12: 0.0
Agent 13: 0.5807876248631305
Agent 14: 0.0
Agent 15: 0.0
Agent 16: 0.0
Agent 17: 0.0
Agent 18: 0.0
Agent 19: 0.0
Time to complete: 198

****Episode 40****
Mean reward:
Agent 0: -14.736922659852919
Agent 1: -20.940741880799006
Agent 2: 2.8195259522619374
Agent 3: -11.037526238036802
Agent 4: 0.0
Agent 5: -57.48232639845352
Agent 6: -56.017349081600294
Agent 7: -45.78731307517481
Agent 8: -7.819749479375196
Agent 9: 0.9506800840114139
Agent 10: 0.0
Agent 11: 0.0
Agent 12: 0.0
Agent 13: 0.0
Agent 14: -3.1962682342074014
Agent 15: 0.0
Agent 16: 0.0
Agent 17: 0.0
Agent 18: 0.0
Agent 19: 1.7900928550552424
Time to complete: 86

****Episode 41****
Mean reward:
Agent 0: -53.30444077199016
Agent 1: -48.31926185294423
Agent 2: -10.995069808416607
Agent 3: -10.776218206900163
Agent 4: -15.933634009396503
Agent 5: -47.90941353802359
Agent 6: -59.08050169557041
Agent 7: 0.0
Agent 8: -18.90565041350185
Agent 9: -14.557739812621527
Agent 10: -94.04961139163828
Agent 11: -103.31599839350142
Agent 12: 0.0
Agent 13: 0.4326426333155511
Agent 14: 0.0
Agent 15: -96.70019388170839
Agent 16: 0.0
Agent 17: 0.0
Agent 18: 0.0
Agent 19: 0.0
Time to complete: 198

****Episode 42****
Mean reward:
Agent 0: 2.5652542730081196
Agent 1: -228.77203315685819
Agent 2: -3.1610725221332308
Agent 3: -2.8524013661717884
Agent 4: -2.004634301840501
Agent 5: -123.18418407623939
Agent 6: -144.31325874322258
Agent 7: -108.25995225964719
Agent 8: -2.2968071910262653
Agent 9: -1.0207151212949828
Agent 10: -84.5484758321804
Agent 11: -90.50745256961112
Agent 12: -100.27961203747573
Agent 13: -232.0953218642183
Agent 14: -231.1117624298862
Agent 15: -51.49212823401365
Agent 16: -37.696283274675
Agent 17: -32.19666187764611
Agent 18: -126.59498454794704
Agent 19: -236.8242388426534
Time to complete: 526

****Episode 43****
Mean reward:
Agent 0: -39.69182374508035
Agent 1: -39.42880694230361
Agent 2: -10.397317538663355
Agent 3: -10.403886444055452
