Min time to complete: 42
Avg time to complete: 185.276
Max time to complete: 647
Variance of time to complete: 17459.767824
Agent 0 mean reward: -179.25005753354472
Agent 1 mean reward: -167.64864164464024
Agent 2 mean reward: -119.17389832536244
Agent 3 mean reward: -101.99341508118688
Agent 4 mean reward: -84.95688209195472
Agent 5 mean reward: -242.66102071521806
Agent 6 mean reward: -159.98605352769553
Agent 7 mean reward: -124.78370490396011
Agent 8 mean reward: -93.40758931628582
Agent 9 mean reward: -70.46882062933199
Agent 10 mean reward: -166.08564875024976
Agent 11 mean reward: -116.39321307325356
Agent 12 mean reward: -108.99015715098578
Agent 13 mean reward: -94.20095840628387
Agent 14 mean reward: -80.27913036325786
Agent 15 mean reward: -115.11599574680324
Agent 16 mean reward: -107.07051046028862
Agent 17 mean reward: -72.37918567470909
Agent 18 mean reward: -64.85793027189432
Agent 19 mean reward: -73.07717461647592

****Episode 1****
Mean reward:
Agent 15: -292.1622568155983
Agent 16: -94.10500008048754
Agent 17: -530.2087466054613
Agent 18: -43.46951017925875
Agent 19: 0.0
Time to complete: 320

****Episode 10****
Mean reward:
Agent 0: -11.59878829934771
Agent 1: -102.15377509277351
Agent 2: -240.404262640337
Agent 3: -47.517200239420646
Agent 4: -53.85462842580021
Agent 5: -231.08507216135322
Agent 6: -913.7930790334282
Agent 7: -76.15673538822078
Agent 8: -2.51281400102762
Agent 9: -111.33732300744546
Agent 10: -144.52812547956637
Agent 11: -34.299525525013735
Agent 12: -591.4172894559136
Agent 13: -471.39719047156314
Agent 14: 0.0
Agent 15: -19.546505485431172
Agent 16: -456.429509741761
Agent 17: -727.412032275956
Agent 18: -274.7912403717115
Agent 19: -323.8798246869209
Time to complete: 282

****Episode 11****
Mean reward:
Agent 0: -37.657116061894584
Agent 1: -800.4236683018338
Agent 2: -728.7470233025567
Agent 3: -623.3014256495131
Agent 4: -11.261632729350884
Agent 5: -466.74564187774854
Agent 6: -52.874791925477545
Agent 7: 0.0
Agent 8: -16.46589479942415
Agent 9: -7.573288331806045
Agent 10: 0.0
Agent 11: 0.0
Agent 12: 0.0
Agent 13: 0.0
Agent 14: -252.75423487311926
Agent 15: 0.0
Agent 16: 0.0
Agent 17: 0.0
Agent 18: 0.0
Agent 19: -468.7839695967745
Time to complete: 84

****Episode 12****
Mean reward:
Agent 0: 0.0
Agent 1: -328.3065627206075
Agent 2: -275.35937745128905
Agent 3: -260.55179229676196
Agent 4: -11.767881250802576
Agent 5: -449.3971952086042
Agent 6: -34.22256541384044
Agent 7: -354.2572159356251
Agent 8: -212.54581515711894
Agent 9: -11.201618455147994
Agent 10: -46.88253783909728
Agent 11: -44.598117237978684
Agent 12: -558.0321661826033
Agent 13: -198.81869343629077
Agent 14: 0.0
Agent 15: 0.0
Agent 16: 0.0
Agent 17: 0.0
Agent 18: 0.0
Agent 19: 0.0
Time to complete: 106

****Episode 13****
Mean reward:
Agent 0: -62.47135880292899
Agent 1: 0.0
Agent 2: 0.0
Agent 3: -0.4364071072442168
Agent 4: -33.557310684780305
Agent 5: -146.37185016596376
Agent 6: 0.0
Agent 7: -4.31564195650576
Agent 8: -0.254433239094338
Agent 9: -0.1980677651349487
Agent 10: -1255.1771630750911
Agent 11: -1286.946075365025
Agent 12: -148.9051413163314
Agent 13: -10.261238903040454
Agent 14: -9.831183247935543
Agent 15: -361.6961049084947
Agent 16: -1085.7312664984438
Agent 17: -91.35366866702428
Agent 18: -26.295101100555517
Agent 19: -31.348607173168617
Time to complete: 494

****Episode 14****
Mean reward:
Agent 0: -218.39771694589297
Agent 1: -276.22064957250444
Agent 2: -249.04557285393193
Agent 3: -161.16426818251662
Agent 4: 0.0
Agent 5: -242.0311654901912
Agent 6: -555.1929292314007
Agent 7: 0.0
Agent 8: -334.8244778541097
Agent 9: 0.0
Agent 10: -1046.2282471345047
Agent 11: 0.0
Agent 12: 0.0
Agent 13: -133.74049753827248
Agent 14: -2.4862650092928744
Agent 15: -963.6728460271163
Agent 16: 0.0
Agent 17: 0.0
Agent 18: 0.0
Agent 19: 0.0
Time to complete: 138

****Episode 15****
Mean reward:
Agent 0: -601.2717760720224
Agent 1: -69.55582227229777
Agent 2: -5.933451881790184
Agent 3: -11.064401512533589
Agent 4: -1.997007768057447
Agent 5: -567.315769537899
Agent 6: -92.15623585834769
Agent 7: -90.7196099939128
Agent 8: -277.22707437869303
Agent 9: -180.2391519334813
Agent 10: -493.32931365881774
Agent 11: -108.54229999387445
Agent 12: -238.9786369047064
Agent 13: -196.459498957741
Agent 14: -271.7985798257939
Agent 15: -829.3699065137919
Agent 16: -440.51150234920925
Agent 17: -71.96579401031845
Agent 18: -59.14936885761691
Agent 19: -71.00616505151652
Time to complete: 611

****Episode 16****
Mean reward:
Agent 0: -29.858720904946498
Agent 1: -32.047354767369505
Agent 2: 3.117626974456
Agent 3: -259.5056148071749
Agent 4: -9.401934532403931
Agent 5: -79.88316419159999
Agent 6: -447.0493372225883
Agent 7: -1346.9132473752659
Agent 8: -800.3705918684569
Agent 9: -266.03172665349024
Agent 10: 0.0
Agent 11: 0.0
Agent 12: -69.83638383217988
Agent 13: -0.5634926846239985
Agent 14: 0.0
Agent 15: 0.0
Agent 16: 0.0
Agent 17: 0.0
Agent 18: 0.0
Agent 19: 0.0
Time to complete: 90

****Episode 17****
Mean reward:
Agent 0: 0.0
Agent 1: -36.65332341822623
Agent 2: 3.8117135717355177
Agent 3: -11.127287920574414
Agent 4: -335.7917445600334
Agent 5: -996.3387337525133
Agent 6: -29.343551013538413
Agent 7: 0.0
Agent 8: -18.75281680243789
Agent 9: -10.08042958882549
Agent 10: 0.0
Agent 11: 0.0
Agent 12: -3.7538775764502947
Agent 13: 0.46091602292996425
Agent 14: 0.0
Agent 15: 0.0
Agent 16: 0.0
Agent 17: 0.0
Agent 18: 0.0
Agent 19: 0.0
Time to complete: 70

****Episode 18****
Mean reward:
Agent 0: -37.52696836685818
Agent 1: -715.6312360481934
Agent 2: -48.35016110104648
Agent 3: -52.952049798589044
Agent 4: -1.3779947747570818
Agent 5: -527.3146448062871
Agent 6: -153.49269929856976
Agent 7: -370.7532923665285
Agent 8: -3.1415897818541634
Agent 9: -47.909506147597455
Agent 10: -200.1095939827846
Agent 11: -411.3086270362329
Agent 12: -264.18357949984113
Agent 13: -209.0433246572109
Agent 14: -38.99912639319498
Agent 15: -265.5602835864018
Agent 16: -736.375366049031
Agent 17: -850.4486778788839
Agent 18: -546.0430284349134
Agent 19: -1.7865306515524404
Time to complete: 268

****Episode 19****
Mean reward:
Agent 0: -363.7263667972714
Agent 1: -42.64921890443961
Agent 2: -523.9710684814545
Agent 3: -221.29788550981866
Agent 4: -255.3710802295067
Agent 5: -26.07914442950208
Agent 6: -39.531096426766624
Agent 7: 0.0
Agent 8: -360.07949693832643
Agent 9: -201.61211711687702
Agent 10: -406.87977436931084
Agent 11: 0.0
Agent 12: 0.0
Agent 13: -1.9309525596833246
Agent 14: 0.0
Agent 15: 0.0
Agent 16: 0.0
Agent 17: 0.0
Agent 18: 0.0
Agent 19: 0.0
Time to complete: 118

****Episode 20****
Mean reward:
Agent 0: -2293.599985763773
Agent 1: -1303.9755409075576
Agent 2: -2.8833226850608353
Agent 3: -2.725661344278732
Agent 4: -385.46255145362244
Agent 5: -851.1767493227138
Agent 6: -233.63968721170014
Agent 7: -518.5089411385809
Agent 8: -82.10653181634993
Agent 9: 0.0
Agent 10: 0.0
Agent 11: 0.0
Agent 12: 0.0
Agent 13: -73.49170814892659
Agent 14: 0.0
Agent 15: 0.0
Agent 16: 0.0
Agent 17: 0.0
Agent 18: 0.0
Agent 19: 0.0
Time to complete: 198

****Episode 21****
Mean reward:
Agent 0: 0.0
Agent 1: 0.0
Agent 2: 0.0
Agent 3: -4.4520516994615615
Agent 4: -216.03545680212454
Agent 5: -2785.5523668390515
Agent 6: -67.74582715451811
Agent 7: -857.8009308025294
Agent 8: 14.24309335199016
Agent 9: 2.3529332079282494
Agent 10: 0.0
Agent 11: 0.0
Agent 12: -385.0145987198026
Agent 13: -230.92333901025552
Agent 14: -46.42754786997156
Agent 15: 0.0
Agent 16: 0.0
Agent 17: 0.0
Agent 18: 0.0
Agent 19: 0.0
Time to complete: 102

****Episode 22****
Mean reward:
Agent 0: -417.9401009217528
Agent 1: -1556.6768458739962
Agent 2: -235.28077957055106
Agent 3: -18.110817243937678
Agent 4: -19.04614597650274
Agent 5: -876.3757248031076
Agent 6: -640.6240895653533
Agent 7: -109.94779853687614
Agent 8: 0.0
Agent 9: 0.0
Agent 10: -224.42087270705105
Agent 11: -92.11186723921723
Agent 12: -241.34373095267304
Agent 13: -47.766646806428035
Agent 14: 0.0
Agent 15: -91.08692611257727
Agent 16: -130.19077260237523
Agent 17: -1.2245012550321082
Agent 18: 0.0
Agent 19: 0.0
Time to complete: 264

****Episode 23****
Mean reward:
Agent 0: -394.25027022410075
Agent 1: -32.51579601951408
Agent 2: -12.79658117310339
Agent 3: -202.5966849187133
Agent 4: -18.46922051575767
Agent 5: -854.0526576536519
Agent 6: -193.91269674928128
Agent 7: 0.0
Agent 8: -164.6042445905889
Agent 9: -16.81019274552906
Agent 10: -156.1202416877111
Agent 11: -97.13215801025137
Agent 12: -28.612399084112557
Agent 13: 0.21690343241625304
Agent 14: 0.0
Agent 15: -405.1567859057242
Agent 16: -335.54156655186523
Agent 17: -635.7424831706638
Agent 18: -401.6951449995536
Agent 19: 0.0
Time to complete: 296

****Episode 24****
Mean reward:
Agent 0: 0.0
Agent 1: 0.0
Agent 2: 0.0
Agent 3: 0.0
Agent 4: -6.712848206457159
Agent 5: 26.6277213972
Agent 6: 0.0
Agent 7: -24.655544841374347
Agent 8: 0.0
Agent 9: -476.5312180290049
Agent 10: -38.14030355818967
Agent 11: -339.87409046411176
Agent 12: -310.9026402450534
Agent 13: -14.96157642415826
Agent 14: -225.5896244562279
Agent 15: -380.5050667568766
Agent 16: -35.76323021313511
Agent 17: 0.0
Agent 18: 0.0
Agent 19: -16.98897737456362
Time to complete: 96

****Episode 25****
Mean reward:
Agent 0: -208.05485515171083
Agent 1: -63.832452998071346
Agent 2: -340.96911616953895
Agent 3: -19.917984477208414
Agent 4: 0.0
Agent 5: -59.834244813393795
Agent 6: -516.7541343117995
Agent 7: -1224.3351908248276
Agent 8: -1.9802285506670814
Agent 9: -0.6731668415416732
Agent 10: -222.22011328759234
Agent 11: -241.26768086085895
Agent 12: -461.4425114775698
Agent 13: -96.30926394966107
Agent 14: -137.60413908821027
Agent 15: -38.487772960864625
Agent 16: -77.1330530868023
Agent 17: -236.01140905840225
Agent 18: 0.0
Agent 19: 0.2873961697996593
Time to complete: 268

****Episode 26****
Mean reward:
Agent 0: -1167.9351190380905
Agent 1: -8.339205687079783
Agent 2: 0.0
Agent 3: 0.0
Agent 4: 0.0
Agent 5: -13.583463785542872
Agent 6: -31.477939378598297
Agent 7: -292.3463719505282
Agent 8: -84.18396521614211
Agent 9: -25.768826694215253
Agent 10: -206.404993175835
Agent 11: -669.2960625607429
Agent 12: -153.64258155968528
Agent 13: -79.35561163652294
Agent 14: -1062.7679799981474
Agent 15: -15.482873638919624
Agent 16: -365.59671152272523
Agent 17: -811.7800493472902
Agent 18: -470.28361531887475
Agent 19: -402.3299242360012
Time to complete: 607

****Episode 27****
Mean reward:
Agent 0: -129.01684556289294
Agent 1: -155.64746796677122
Agent 2: -122.15120959045412
Agent 3: -122.00928237399897
Agent 4: -0.09969279148939889
Agent 5: -214.25938867862368
Agent 6: -254.62660228651723
Agent 7: -590.9264334376854
Agent 8: -382.77547674246586
Agent 9: -0.12021095151349914
Agent 10: -258.114635818715
Agent 11: -422.0724424044982
Agent 12: -156.1312036739045
Agent 13: -632.8212073886248
Agent 14: -207.82142341367944
Agent 15: -921.4261944454402
Agent 16: -935.8746350459496
Agent 17: -132.80100740185821
Agent 18: -168.85752978394424
Agent 19: -220.85670586932707
Time to complete: 480

****Episode 28****
Mean reward:
Agent 0: -199.46198445209583
Agent 1: -389.6004413049466
Agent 2: -11.695549801598498
Agent 3: -298.70239674049395
Agent 4: -255.6825956357116
Agent 5: -994.6787779241489
Agent 6: -416.8748626452528
Agent 7: 0.0
Agent 8: -503.8387405148
Agent 9: -287.7881450289762
Agent 10: -115.54026784957559
Agent 11: 0.0
Agent 12: 0.0
Agent 13: -51.86162756167212
Agent 14: -507.7842038134185
Agent 15: 0.0
Agent 16: -347.9761243092529
Agent 17: -344.0688130707091
Agent 18: -237.82812668090332
Agent 19: -145.4919929045926
Time to complete: 222

****Episode 29****
Mean reward:
Agent 0: -112.56423669775513
Agent 1: -6.2244670946002
Agent 2: -159.29738560440575
Agent 3: -171.2494132941223
Agent 4: -19.469696416431063
Agent 5: -55.24220700582195
Agent 6: -5.648703888349682
Agent 7: -40.76041430960787
Agent 8: -352.4392454111288
Agent 9: -14.964558797786012
Agent 10: -597.4188693592674
Agent 11: -465.28641562625614
Agent 12: -40.436950362062476
Agent 13: -27.920778430736505
Agent 14: 0.0
Agent 15: -305.78848312485616
Agent 16: -161.72836335141946
Agent 17: 0.7392182557941852
Agent 18: 0.0
Agent 19: 0.0
Time to complete: 174

****Episode 30****
Mean reward:
Agent 0: 0.0
Agent 1: 0.0
Agent 2: -10.718921725649253
Agent 3: -12.817804072583854
Agent 4: -446.3769540122814
Agent 5: -118.15658663530633
Agent 6: 0.0
Agent 7: -1.921223849462931
Agent 8: -13.658895563419158
Agent 9: -158.66044268533625
Agent 10: -99.33721624592582
Agent 11: -646.6724418836352
Agent 12: -92.95084716023699
Agent 13: -91.81263100913665
Agent 14: -29.57640866515573
Agent 15: -1554.1959541033193
Agent 16: -80.35785033505765
Agent 17: -289.68088635247807
Agent 18: -58.90665425367073
Agent 19: 0.35138003676059343
Time to complete: 248

****Episode 31****
Mean reward:
Agent 0: 0.0
Agent 1: -25.535407403319276
Agent 2: -421.6738063986202
Agent 3: -172.31662162637988
Agent 4: -312.20822082348803
Agent 5: -1.7273494268750405
Agent 6: -26.92234226109232
Agent 7: 0.0
Agent 8: -283.79933317568833
Agent 9: 1.4349931907275677
Agent 10: -297.6066469023293
Agent 11: -342.58290689367135
Agent 12: 0.0
Agent 13: -260.6430280378222
Agent 14: 0.0
Agent 15: -588.7918741842523
Agent 16: -597.9693694791468
Agent 17: -43.53425452231928
Agent 18: 0.0
Agent 19: 0.0
Time to complete: 146

****Episode 32****
Mean reward:
Agent 0: 0.0
Agent 1: -26.974182188285656
Agent 2: 4.130843119177933
Agent 3: 3.0801725832206204
Agent 4: -12.324665711283508
Agent 5: -41.84356219559999
Agent 6: 7.456522783255919
Agent 7: 0.0
Agent 8: 0.0
Agent 9: -9.639760226931132
Agent 10: 0.0
Agent 11: 0.0
Agent 12: 0.0
Agent 13: 0.0
Agent 14: -341.16473348300786
Agent 15: 0.0
Agent 16: 0.0
Agent 17: 0.0
Agent 18: 0.0
Agent 19: 2.5704464083388725
Time to complete: 50

****Episode 33****
Mean reward:
Agent 0: 0.0
Agent 1: -33.33179991303353
Agent 2: -385.0989661278378
Agent 3: -2.284197913205264
Agent 4: -349.5660413580454
Agent 5: -54.00993600878388
Agent 6: -443.44515498908737
Agent 7: 0.0
Agent 8: -5.651362212189374
Agent 9: -12.206845017812519
Agent 10: 0.0
Agent 11: 0.0
Agent 12: 0.0
Agent 13: 2.188626569563045
Agent 14: -10.964561900672742
Agent 15: 0.0
Agent 16: 0.0
Agent 17: 0.0
Agent 18: 0.0
Agent 19: -10.493932396018895
Time to complete: 66

****Episode 34****
Mean reward:
Agent 0: -1401.5826411109551
Agent 1: -164.4320408159469
Agent 2: -4.451506292589739
Agent 3: -93.69341442318215
Agent 4: -94.34303560088306
Agent 5: -171.01930777033328
Agent 6: -419.9267030514359
Agent 7: -69.47423438480733
Agent 8: -9.535801991293312
Agent 9: -10.050513779725428
Agent 10: -359.6461034136161
Agent 11: 0.0
Agent 12: 0.0
Agent 13: 0.0
Agent 14: 0.0
Agent 15: -1.0267023179391859
Agent 16: -0.7826551769650414
Agent 17: 0.4383316222533926
Agent 18: 0.0
Agent 19: 0.0
Time to complete: 226

****Episode 35****
Mean reward:
Agent 0: 0.0
Agent 1: -343.3526014155449
Agent 2: 2.6545277147755657
Agent 3: 1.9793546384008278
Agent 4: -6.056450077207314
Agent 5: -9.223631067992045
Agent 6: -898.8386626043833
Agent 7: -21.13332414974944
Agent 8: 0.0
Agent 9: -5.022707225183059
Agent 10: -37.986175529976734
Agent 11: 0.0
Agent 12: 0.0
Agent 13: 1.719556054095574
Agent 14: -226.83192939457467
Agent 15: 0.0
Agent 16: 0.0
Agent 17: 0.0
Agent 18: 0.0
Agent 19: 0.0
Time to complete: 90

****Episode 36****
Mean reward:
Agent 0: -185.53588799663962
Agent 1: -208.54934905229473
Agent 2: -138.01033651906877
Agent 3: -0.17831728510834305
Agent 4: -1.7049516798237818
Agent 5: -628.3109048497682
Agent 6: -140.07772712780783
Agent 7: -25.256923776030675
Agent 8: -21.952066704764704
Agent 9: -1.1865986077453796
Agent 10: -431.63092136409654
Agent 11: -577.003771057278
Agent 12: -358.1482116247208
Agent 13: -42.567620859061265
Agent 14: -61.44817606583217
Agent 15: -544.3249673661979
Agent 16: -27.061829260961982
Agent 17: -200.7509693423396
Agent 18: -231.5069204985255
Agent 19: -173.6703511158248
Time to complete: 378

****Episode 37****
Mean reward:
Agent 0: -547.4774686711038
Agent 1: -600.3970122934401
Agent 2: -130.68304463379994
Agent 3: 0.47503022764617236
Agent 4: -3.2424285902837426
Agent 5: -729.4002465516431
Agent 6: -1212.1174281270094
Agent 7: -1689.4092033484515
Agent 8: -49.55523401602956
Agent 9: -2.2565936892217873
Agent 10: -29.350969603488345
Agent 11: -367.47871131188015
Agent 12: -40.43140253538459
Agent 13: 0.0
Agent 14: -0.6274003309162723
Agent 15: -9.16078393655437
Agent 16: 0.0
Agent 17: 0.0
Agent 18: 0.0
Agent 19: 0.35138003676059343
Time to complete: 248

****Episode 38****
Mean reward:
Agent 0: -221.44424978024745
Agent 1: -356.7947705216389
Agent 2: -142.73168257780293
Agent 3: -578.2143137740452
Agent 4: -162.87526745781423
Agent 5: -366.03927584978845
Agent 6: -63.51893395273212
Agent 7: -725.4788031761618
Agent 8: -30.550970768441125
Agent 9: -24.66698522264702
Agent 10: -883.2388672713465
Agent 11: -120.95875679507574
Agent 12: -75.05613385453496
Agent 13: 0.0
Agent 14: 0.0
Agent 15: -791.7545327319
Agent 16: -197.2550680657577
Agent 17: -154.72432337113284
Agent 18: 0.0
Agent 19: 0.0
Time to complete: 282

****Episode 39****
Mean reward:
Agent 0: -531.8119483732563
Agent 1: -189.16847344724604
Agent 2: -4.985714525797265
Agent 3: -3.8236464104446393
Agent 4: 0.0
Agent 5: -359.89739927135423
Agent 6: -13.566101636087796
Agent 7: -16.038520384911656
Agent 8: -37.23679976710541
Agent 9: 0.0
Agent 10: -68.59956220277695
Agent 11: 0.0
Agent 12: -19.250310833795357
Agent 13: -224.6188640239829
Agent 14: -1.6465164046828709
Agent 15: -53.007087902524425
Agent 16: -43.52604470069961
Agent 17: -535.1294427277597
Agent 18: -33.44161662052389
Agent 19: -443.32728815532613
Time to complete: 152

****Episode 40****
Mean reward:
Agent 0: 0.0
Agent 1: -558.5443958973506
Agent 2: -297.4719887985846
Agent 3: -19.03653402526266
Agent 4: -456.7837162039745
Agent 5: -28.52820547232622
Agent 6: -50.06078164644261
Agent 7: 0.0
Agent 8: -405.00773998492497
Agent 9: -13.864502676839823
Agent 10: -57.68271098996467
Agent 11: -3.039789608090118
Agent 12: -3.7907340168226935
Agent 13: -6.438241087525634
Agent 14: 0.0
Agent 15: 0.0
Agent 16: -2.317231618247097
Agent 17: 1.2977821194537027
Agent 18: 0.0
Agent 19: 0.0
Time to complete: 118

****Episode 41****
Mean reward:
Agent 0: -42.23820413543965
Agent 1: -42.2338004961425
Agent 2: 0.0
Agent 3: -192.8677705646952
Agent 4: -4.663727869864595
Agent 5: -16.976714879503554
Agent 6: -633.6734914130394
Agent 7: -241.08545650852756
Agent 8: 2.0856043996661016
Agent 9: -3.8677012721382447
Agent 10: -44.264598577859175
Agent 11: -260.3937050388342
Agent 12: -16.20151229442845
Agent 13: -176.91605081071737
Agent 14: -3.1015096501276584
Agent 15: -26.01702613251532
Agent 16: -24.479315819979135
Agent 17: 0.0
Agent 18: 0.0
Agent 19: 0.0
Time to complete: 116

****Episode 42****
Mean reward:
Agent 0: -57.75492138044384
Agent 1: -522.5803896930521
Agent 2: -46.24879853446575
Agent 3: -34.38388481787881
Agent 4: -0.8467533313624204
Agent 5: -231.59859076590854
Agent 6: -189.2531092213466
Agent 7: -415.48956327222686
Agent 8: -0.11567792217895306
Agent 9: -0.4783208717501316
Agent 10: -243.59777849060515
Agent 11: -655.3646796895229
Agent 12: -222.04385435302635
Agent 13: -66.9148224593921
Agent 14: -0.3646240005351253
Agent 15: -81.47761121054108
Agent 16: -706.3537885796918
Agent 17: -219.55361729162465
Agent 18: -669.1281918688293
Agent 19: -51.70695198717355
Time to complete: 302

****Episode 43****
Mean reward:
Agent 0: 0.0
Agent 1: 0.0
Agent 2: 0.0
Agent 3: -91.71909046347821
Agent 4: -3.803666015645375
Agent 5: 26.6277213972
Agent 6: 0.0
Agent 7: 0.0
Agent 8: -174.3479062871374
Agent 9: 1.0115001356438855
Agent 10: -438.9466086460943
Agent 11: -281.56822043286365
Agent 12: -258.9654235040276
Agent 13: -127.81255088179157
Agent 14: -9.317769539626791
