Min time to complete: 62
Avg time to complete: 335.921
Max time to complete: 582
Variance of time to complete: 23500.370759
Agent 0 mean reward: -63.02234695512958
Agent 1 mean reward: -56.22150579213346
Agent 2 mean reward: -17.947982361776216
Agent 3 mean reward: -16.894638464886967
Agent 4 mean reward: -13.760788623340813
Agent 5 mean reward: -78.138281761958
Agent 6 mean reward: -69.62438471774334
Agent 7 mean reward: -48.69597412277102
Agent 8 mean reward: -14.796806634117791
Agent 9 mean reward: -13.177470166937375
Agent 10 mean reward: -72.43662031296411
Agent 11 mean reward: -48.711935450299656
Agent 12 mean reward: -41.715424584263374
Agent 13 mean reward: -27.46973082677184
Agent 14 mean reward: -17.019400533404287
Agent 15 mean reward: -47.34623448755515
Agent 16 mean reward: -41.49483010424842
Agent 17 mean reward: -28.40672629753087
Agent 18 mean reward: -21.41705977420372
Agent 19 mean reward: -13.263198370136408

****Episode 1****
Mean reward:
Agent 0: -28.66998516618632
Agent 1: -22.98280990391779
Agent 2: -2.3388653635714705
Agent 3: -13.776403808612242
Agent 4: -16.516911497264914
Agent 5: -30.693622654271223
Agent 6: -56.117921634660355
Agent 7: -51.327256421618834
Agent 8: -2.159206654253278
Agent 9: -12.263027013618586
Agent 10: -62.4615956027034
Agent 11: -39.867536226793
Agent 12: -43.330869778717364
Agent 13: -10.143332993731315
Agent 14: -11.1933205039793
Agent 15: -39.08081941126305
Agent 16: -46.11749087539369
Agent 17: 0.0
Agent 18: 0.0
Agent 19: 0.7392182557941852
Time to complete: 174

****Episode 10****
Mean reward:
Agent 0: -47.623516170979684
Agent 1: -57.124166042640994
Agent 2: -17.854509517760437
Agent 3: -22.06290798165795
Agent 4: -12.083126771622887
Agent 5: -66.42133661815322
Agent 6: -39.44350013596
Agent 7: 0.0
Agent 8: -15.165003131539471
Agent 9: -7.460449390467073
Agent 10: -53.112059412272345
Agent 11: 0.0
Agent 12: 0.0
Agent 13: -3.017058508733994
Agent 14: -6.628719707563408
Agent 15: 0.0
Agent 16: 0.0
Agent 17: 0.0
Agent 18: 0.0
Agent 19: 0.0
Time to complete: 108

****Episode 11****
Mean reward:
Agent 0: -20.8432240780214
Agent 1: -77.32645978768271
Agent 2: -8.682731422772664
Agent 3: -0.7107982686883794
Agent 4: -5.7024432939675584
Agent 5: -84.52437475286627
Agent 6: -51.69936200874848
Agent 7: -45.77999096616321
Agent 8: -3.0031173817392887
Agent 9: -4.166648170413596
Agent 10: 0.0
Agent 11: -68.80487860705063
Agent 12: -56.07943614065166
Agent 13: -2.2037876913143655
Agent 14: -1.6799473570889407
Agent 15: 0.0
Agent 16: 0.0
Agent 17: 0.0
Agent 18: 0.0
Agent 19: 0.9408665169616405
Time to complete: 150

****Episode 12****
Mean reward:
Agent 0: -65.67504061097944
Agent 1: -78.01866977828298
Agent 2: -86.12691022515969
Agent 3: 0.0
Agent 4: -2.1895928782619927
Agent 5: -64.85445505498019
Agent 6: -145.0532463621443
Agent 7: -114.21396170116029
Agent 8: 0.0
Agent 9: -6.478695479773607
Agent 10: -80.62230327487735
Agent 11: -34.88474146254524
Agent 12: -79.41839209626445
Agent 13: -16.207135146693794
Agent 14: -8.383533476854097
Agent 15: -39.68359380746777
Agent 16: -35.501786925976795
Agent 17: -23.705921445729224
Agent 18: -17.313023708137607
Agent 19: -10.705934031794861
Time to complete: 258

****Episode 13****
Mean reward:
Agent 0: -126.60142873385583
Agent 1: -98.88177580950307
Agent 2: -60.379025784288004
Agent 3: -71.79146525849022
Agent 4: -74.12635780587492
Agent 5: -101.14355626330146
Agent 6: -23.933213428715703
Agent 7: -18.606977666919455
Agent 8: 0.0
Agent 9: 2.4494513650210243
Agent 10: -89.43316717897113
Agent 11: -26.86821406938448
Agent 12: -24.319496719794834
Agent 13: 0.3375342613058794
Agent 14: -94.76213497342218
Agent 15: -99.00487261345549
Agent 16: -89.63413459075454
Agent 17: -123.44568238563873
Agent 18: -117.39537726736755
Agent 19: -98.27297052937939
Time to complete: 252

****Episode 14****
Mean reward:
Agent 0: -61.08245852926804
Agent 1: -67.04366513415374
Agent 2: -22.717692378384537
Agent 3: -23.926479322513547
Agent 4: -4.632032123584629
Agent 5: -58.92142181476673
Agent 6: -108.98182855866017
Agent 7: -13.099160859903767
Agent 8: -10.05154452931747
Agent 9: -4.534366459995211
Agent 10: -101.61563466465876
Agent 11: -148.09846949310918
Agent 12: -12.381167686225075
Agent 13: -10.097210015460972
Agent 14: -2.5371669215272985
Agent 15: -127.03501513044958
Agent 16: -0.024683583375243526
Agent 17: 0.0
Agent 18: 0.0
Agent 19: 0.0
Time to complete: 582

****Episode 15****
Mean reward:
Agent 0: 7.456522783255919
Agent 1: -71.89344484324438
Agent 2: 4.048639341106292
Agent 3: -17.76382305231027
Agent 4: -37.330272907063296
Agent 5: -95.09900499
Agent 6: 0.0
Agent 7: 0.0
Agent 8: -26.912018929133843
Agent 9: -31.326075445636633
Agent 10: 0.0
Agent 11: 0.0
Agent 12: 0.0
Agent 13: 0.0
Agent 14: -28.140178481352297
Agent 15: 0.0
Agent 16: 0.0
Agent 17: 0.0
Agent 18: 0.0
Agent 19: -30.081500891830135
Time to complete: 106

****Episode 16****
Mean reward:
Agent 0: -12.977574119166393
Agent 1: -84.53036107537923
Agent 2: 1.1330503720560137
Agent 3: -10.349283740160509
Agent 4: 0.0
Agent 5: -110.20412894695178
Agent 6: -120.49384511542323
Agent 7: -99.04681349856193
Agent 8: -8.891251576971445
Agent 9: -65.75622636957362
Agent 10: -31.18148597041256
Agent 11: -28.57658829572876
Agent 12: -95.66888651994141
Agent 13: -68.81477992791604
Agent 14: -70.04812147240499
Agent 15: -36.792887982657675
Agent 16: -36.49397871732005
Agent 17: -39.0790457714485
Agent 18: -42.90301381226271
Agent 19: -48.679079652532295
Time to complete: 172

****Episode 17****
Mean reward:
Agent 0: -138.5109867613391
Agent 1: -53.89678912282446
Agent 2: -22.469843144878322
Agent 3: -21.546449101890172
Agent 4: -21.505074758256722
Agent 5: -61.559564678253615
Agent 6: -113.52451626537147
Agent 7: 0.0
Agent 8: -16.656253886818792
Agent 9: -15.78792187936566
Agent 10: -97.40067857576504
Agent 11: -101.89340743844569
Agent 12: -0.3951515546357962
Agent 13: -11.57098214139677
Agent 14: -11.093138533272569
Agent 15: -103.73236816420271
Agent 16: -144.94735356481095
Agent 17: 0.0
Agent 18: 0.0
Agent 19: 0.0
Time to complete: 294

****Episode 18****
Mean reward:
Agent 0: -144.26685111245948
Agent 1: -182.36192542557708
Agent 2: -8.380258471576363
Agent 3: -8.391211646040897
Agent 4: -35.50937904841651
Agent 5: -133.6643047462424
Agent 6: -83.67971829057504
Agent 7: -64.80418935499755
Agent 8: -29.52125953412949
Agent 9: -37.797842391022776
Agent 10: -51.51445549490075
Agent 11: -64.42285837804616
Agent 12: -57.33552145198145
Agent 13: -53.04811959703936
Agent 14: -39.82883140731205
Agent 15: -13.874712089660752
Agent 16: -77.57370062664636
Agent 17: -76.33712900195127
Agent 18: -74.70241961512495
Agent 19: -28.834932828880966
Time to complete: 406

****Episode 19****
Mean reward:
Agent 0: -58.28171848309321
Agent 1: -60.807043608742745
Agent 2: -5.7012821154356885
Agent 3: -5.196208971416509
Agent 4: -14.566485770612166
Agent 5: -82.47388994978951
Agent 6: -54.17661265518243
Agent 7: -80.85693740359218
Agent 8: 0.0
Agent 9: -13.80074573676899
Agent 10: 0.0
Agent 11: 0.0
Agent 12: 0.0
Agent 13: 0.0
Agent 14: -2.4498742629472745
Agent 15: 0.0
Agent 16: 0.0
Agent 17: 0.0
Agent 18: 0.0
Agent 19: 1.1975215652493252
Time to complete: 126

****Episode 20****
Mean reward:
Agent 0: -78.46212646310894
Agent 1: -79.67886137197652
Agent 2: -86.14427623696655
Agent 3: -8.257064972637947
Agent 4: -0.5032589171716837
Agent 5: -42.01440284393878
Agent 6: -74.95783629277639
Agent 7: -12.148320990417348
Agent 8: -16.580704235770803
Agent 9: -0.3932722621711587
Agent 10: -101.63407097792134
Agent 11: -122.55576393047903
Agent 12: -11.409281874435102
Agent 13: -20.541880815756908
Agent 14: -26.582315854960925
Agent 15: -112.53173909410528
Agent 16: -33.018509054230535
Agent 17: -29.455033373684024
Agent 18: -25.668228502971672
Agent 19: -31.202914710826988
Time to complete: 442

****Episode 21****
Mean reward:
Agent 0: 6.8804668371303075
Agent 1: -23.116094450483942
Agent 2: 3.517238474997846
Agent 3: 2.6226368822965744
Agent 4: -7.272356879455188
Agent 5: -47.71453099610138
Agent 6: -47.56310875665679
Agent 7: 0.0
Agent 8: 0.0
Agent 9: -5.336698017613495
Agent 10: 0.0
Agent 11: 0.0
Agent 12: 0.0
Agent 13: 0.0
Agent 14: -4.068164898826767
Agent 15: 0.0
Agent 16: 0.0
Agent 17: 0.0
Agent 18: 0.0
Agent 19: 2.2784048099086367
Time to complete: 62

****Episode 22****
Mean reward:
Agent 0: -142.37469934573164
Agent 1: -120.43323469986261
Agent 2: -11.743366282454696
Agent 3: -9.347469980389201
Agent 4: -12.103861755216348
Agent 5: -109.33475591894893
Agent 6: -117.72570032598702
Agent 7: -76.22031139078003
Agent 8: -7.3749003223673295
Agent 9: -11.660388631405159
Agent 10: -131.91162675459339
Agent 11: -52.950742350756826
Agent 12: -73.36882343876721
Agent 13: -28.538455862176317
Agent 14: -23.66882390979901
Agent 15: -84.59833305248796
Agent 16: -79.14123668385834
Agent 17: 0.0
Agent 18: 0.0
Agent 19: 0.0
Time to complete: 388

****Episode 23****
Mean reward:
Agent 0: -116.4334676805477
Agent 1: -107.247795728462
Agent 2: -156.2071457735912
Agent 3: -1.128374487849108
Agent 4: -1.313461203422252
Agent 5: -155.01188604134285
Agent 6: -88.74983075146751
Agent 7: -64.56668948550525
Agent 8: -0.6276415197313792
Agent 9: -1.2411708769411909
Agent 10: -58.65815353575419
Agent 11: -59.13667700408283
Agent 12: -46.44408826313679
Agent 13: -52.10635577601121
Agent 14: 0.0
Agent 15: -60.77752331725188
Agent 16: -60.473626890892135
Agent 17: -52.68325350484971
Agent 18: -59.8259549013193
Agent 19: 0.0
Time to complete: 390

****Episode 24****
Mean reward:
Agent 0: 0.0
Agent 1: -10.080147855634051
Agent 2: -11.189111964619975
Agent 3: -11.377679077303817
Agent 4: -11.87324812498663
Agent 5: 26.6277213972
Agent 6: 0.0
Agent 7: 0.0
Agent 8: -25.00528568094321
Agent 9: -2.4272586278075003
Agent 10: -66.00652480727524
Agent 11: -62.78140364472743
Agent 12: 0.0
Agent 13: -25.047495456836984
Agent 14: -30.036964753527673
Agent 15: -59.99938875682757
Agent 16: -56.58197274706059
Agent 17: -41.78298598114162
Agent 18: -32.60215698332733
Agent 19: -33.95890274394318
Time to complete: 152

****Episode 25****
Mean reward:
Agent 0: -20.895064244181093
Agent 1: -18.796924207653127
Agent 2: -26.094299556681342
Agent 3: -29.82931262963064
Agent 4: -1.191681775358308
Agent 5: 8.28219964941319
Agent 6: -13.253758814607925
Agent 7: -95.87870909413256
Agent 8: -0.059360136807881325
Agent 9: -43.97784234950211
Agent 10: -144.59891676759767
Agent 11: -110.85492754740262
Agent 12: -90.48006278172902
Agent 13: -75.01716177465975
Agent 14: -45.937978651603984
Agent 15: 0.0
Agent 16: -5.759762105786198
Agent 17: -76.27267241915582
Agent 18: -68.93167410593261
Agent 19: -52.40807551939092
Time to complete: 268

****Episode 26****
Mean reward:
Agent 0: -53.00526696252415
Agent 1: -50.60305460822463
Agent 2: -58.47942316353313
Agent 3: -4.062149424550219
Agent 4: -5.488231179462147
Agent 5: -30.326525892736
Agent 6: -54.311000709694724
Agent 7: -28.534372235747504
Agent 8: -7.057626350680494
Agent 9: -6.938717732372049
Agent 10: -77.6399237317116
Agent 11: -25.748718890365577
Agent 12: -26.76132455746981
Agent 13: 0.0
Agent 14: -0.30737454170591105
Agent 15: -104.48610430593027
Agent 16: -66.89610596679445
Agent 17: -66.66717833773096
Agent 18: -65.50745366349477
Agent 19: 0.09775480500301595
Time to complete: 346

****Episode 27****
Mean reward:
Agent 0: 0.0
Agent 1: 0.0
Agent 2: 0.0
Agent 3: -5.376259940880406
Agent 4: -6.756007188906834
Agent 5: -46.21848738417527
Agent 6: 0.0
Agent 7: 0.0
Agent 8: -4.345846894745298
Agent 9: -3.4737590614287526
Agent 10: -93.43408314914024
Agent 11: -66.93699720923358
Agent 12: -4.484362221761392
Agent 13: -18.03806983945275
Agent 14: -10.65462933730867
Agent 15: -86.68312738342682
Agent 16: -77.59841530779232
Agent 17: -59.25486461414727
Agent 18: -54.264272970800974
Agent 19: -67.88491160379962
Time to complete: 292

****Episode 28****
Mean reward:
Agent 0: 0.0
Agent 1: 0.0
Agent 2: -14.421974089207332
Agent 3: -14.509587766780037
Agent 4: -17.55454761953188
Agent 5: 26.6277213972
Agent 6: 0.0
Agent 7: 0.0
Agent 8: -18.576945839986745
Agent 9: -0.27087241505485693
Agent 10: -55.45122070569129
Agent 11: 0.0
Agent 12: 0.0
Agent 13: -30.30673441005713
Agent 14: -34.887072879673894
Agent 15: -51.65799919675071
Agent 16: -49.33179975599857
Agent 17: -45.53001391823027
Agent 18: -38.94430165336717
Agent 19: -38.74442760787397
Time to complete: 120

****Episode 29****
Mean reward:
Agent 0: 6.376072631962137
Agent 1: -182.2052111053975
Agent 2: 0.0
Agent 3: 0.0
Agent 4: -19.575083890513508
Agent 5: -175.30272739700953
Agent 6: -157.57389736112808
Agent 7: -119.49628732100761
Agent 8: -33.211674226310144
Agent 9: -16.774290403434698
Agent 10: -87.86318882219754
Agent 11: -73.80330656707802
Agent 12: -68.01585453939174
Agent 13: -35.749780820943855
Agent 14: -34.19616997396011
Agent 15: -83.4130870253017
Agent 16: -52.67717291837182
Agent 17: -61.07678489146913
Agent 18: -46.95484476528023
Agent 19: -40.37823715929548
Time to complete: 246

****Episode 30****
Mean reward:
Agent 0: 0.0
Agent 1: 0.0
Agent 2: -28.09216188364825
Agent 3: -26.068768788866137
Agent 4: -27.848513715836127
Agent 5: -49.10062609721924
Agent 6: -83.42543355431488
Agent 7: -81.42953075305122
Agent 8: -27.891113805955523
Agent 9: -28.11922130944075
Agent 10: -75.0359140571072
Agent 11: -75.58809169706136
Agent 12: -79.43821858514534
Agent 13: -32.54164737440537
Agent 14: -34.75381923245233
Agent 15: -88.40981727091099
Agent 16: -59.75732272150807
Agent 17: -67.21653743949663
Agent 18: -63.57821494293392
Agent 19: -1.439909756423529
Time to complete: 310

****Episode 31****
Mean reward:
Agent 0: -61.3998987972016
Agent 1: -74.67978607096549
Agent 2: -10.935254155207517
Agent 3: -12.300480784201437
Agent 4: -31.68424842808936
Agent 5: -97.14044850763615
Agent 6: -98.16867855877084
Agent 7: -87.00970520436842
Agent 8: -1.262021165865424
Agent 9: -29.25635326244224
Agent 10: -5.692453906667733
Agent 11: -4.070705460762235
Agent 12: -31.31466105832252
Agent 13: -29.696917608732242
Agent 14: -25.8877650321089
Agent 15: 0.0
Agent 16: -3.803666015645375
Agent 17: 0.0
Agent 18: 0.0
Agent 19: -24.334417841063424
Time to complete: 192

****Episode 32****
Mean reward:
Agent 0: -56.46808059946625
Agent 1: 0.0
Agent 2: 0.0
Agent 3: -1.5349106046286454
Agent 4: -3.9480811659865713
Agent 5: -27.701279486667666
Agent 6: 0.0
Agent 7: 0.0
Agent 8: -1.292667832378005
Agent 9: -12.283949655440969
Agent 10: -55.87997683081598
Agent 11: -30.69428362745787
Agent 12: -29.817407698846495
Agent 13: -7.563531576596654
Agent 14: -13.764355812387755
Agent 15: -50.38771046611291
Agent 16: -26.164491163043152
Agent 17: -22.165571917720598
Agent 18: -18.081375174488944
Agent 19: -18.41738508892721
Time to complete: 154

****Episode 33****
Mean reward:
Agent 0: -128.56597552540876
Agent 1: -126.82294755550242
Agent 2: -6.834485174126885
Agent 3: -7.424599277195132
Agent 4: -8.908917646572416
Agent 5: -106.79484487607614
Agent 6: -70.63943343521495
Agent 7: -91.45371468010855
Agent 8: -0.6531365156474807
Agent 9: -0.47313720457709674
Agent 10: -72.08982622142184
Agent 11: -31.607606753300495
Agent 12: -88.51915083337589
Agent 13: -14.79228409205467
Agent 14: -15.376902908428171
Agent 15: -66.0815878188299
Agent 16: -28.07598985393438
Agent 17: -22.82071736890459
Agent 18: -19.036943310553774
Agent 19: -19.55793756291363
Time to complete: 244

****Episode 34****
Mean reward:
Agent 0: -52.831275618122824
Agent 1: -42.94629247942296
Agent 2: -8.707039128890855
Agent 3: -13.718518317005124
Agent 4: 0.0
Agent 5: -28.20079532778915
Agent 6: -41.09703350682744
Agent 7: -23.50626981385672
Agent 8: -6.398913349888481
Agent 9: -6.164465067405088
Agent 10: -52.14704557599467
Agent 11: -28.332706434520784
Agent 12: -24.905986240577153
Agent 13: 0.8704967804844912
Agent 14: -2.9112264395050427
Agent 15: 0.0
Agent 16: 0.0
Agent 17: 0.0
Agent 18: 0.0
Agent 19: 0.0
Time to complete: 132

****Episode 35****
Mean reward:
Agent 0: -52.05921208121426
Agent 1: -59.76581516028017
Agent 2: 0.718724685768124
Agent 3: -0.7776971632654511
Agent 4: -1.8920880645295677
Agent 5: -21.242014565981556
Agent 6: -157.07436647979208
Agent 7: 0.0
Agent 8: -0.8147599707030238
Agent 9: 0.0
Agent 10: -55.639081689652016
Agent 11: -58.88599874425923
Agent 12: 0.0
Agent 13: 0.4563121413063048
Agent 14: 0.0
Agent 15: -62.894933248674434
Agent 16: -66.06674924490744
Agent 17: 0.0
Agent 18: 0.0
Agent 19: 0.0
Time to complete: 222

****Episode 36****
Mean reward:
Agent 0: -90.09543473436325
Agent 1: -97.26740862096065
Agent 2: -95.2765037305559
Agent 3: -3.804564053669763
Agent 4: -3.802380945948621
Agent 5: -111.28375909020777
Agent 6: -69.28467193870114
Agent 7: -34.180039212614304
Agent 8: -8.436391895624265
Agent 9: -5.042178202896067
Agent 10: -29.286592865901806
Agent 11: -25.343994276593456
Agent 12: -32.66797960030729
Agent 13: -9.898560178694066
Agent 14: -8.472735816058233
Agent 15: 0.0
Agent 16: -26.020752229284568
Agent 17: 0.0
Agent 18: -8.455227306817573
Agent 19: -6.209803876115789
Time to complete: 374

****Episode 37****
Mean reward:
Agent 0: -28.332825586285683
Agent 1: -20.182455542040955
Agent 2: -15.635316275863705
Agent 3: -8.642258199563916
Agent 4: -7.034246646247253
Agent 5: -45.9917933159996
Agent 6: -26.67796105067422
Agent 7: 0.0
Agent 8: -6.823862231952969
Agent 9: -7.055471357693172
Agent 10: -66.51623573398386
Agent 11: 0.0
Agent 12: 0.0
Agent 13: -6.197567251857
Agent 14: 0.0
Agent 15: -65.99276245043895
Agent 16: -83.62791562553602
Agent 17: 0.0
Agent 18: 0.0
Agent 19: 0.0
Time to complete: 206

****Episode 38****
Mean reward:
Agent 0: -45.62542374801499
Agent 1: -52.130512262224684
Agent 2: -40.463329967752586
Agent 3: -48.238759206456024
Agent 4: -12.407291894559183
Agent 5: -104.608905489
Agent 6: -19.94115728852276
Agent 7: -26.80542086380366
Agent 8: -15.823323655009126
Agent 9: -8.08654036193564
Agent 10: 0.0
Agent 11: 0.0
Agent 12: 0.0
Agent 13: -3.1015096501276584
Agent 14: -2.364280806292314
Agent 15: 0.0
Agent 16: 0.0
Agent 17: 0.0
Agent 18: 0.0
Agent 19: 1.3241323532840554
Time to complete: 116

****Episode 39****
Mean reward:
Agent 0: -15.992050561448806
Agent 1: -26.23704000615368
Agent 2: -34.351182030923304
Agent 3: -36.323707996594806
Agent 4: -2.035625393255604
Agent 5: -65.12965463953854
Agent 6: -23.352397678677846
Agent 7: -24.15005260501258
Agent 8: -64.58719212182635
Agent 9: -1.070554612879387
Agent 10: -119.76454264244296
Agent 11: -101.93490955208944
Agent 12: -90.0722682999356
Agent 13: -79.91328417317786
Agent 14: 0.0
Agent 15: -133.22355821816458
Agent 16: 0.0
Agent 17: 0.0
Agent 18: 0.0
Agent 19: 0.0
Time to complete: 268

****Episode 40****
Mean reward:
Agent 0: 0.0
Agent 1: 0.0
Agent 2: 0.0
Agent 3: 1.0614649989908214
Agent 4: -2.7482076210429796
Agent 5: 26.6277213972
Agent 6: 0.0
Agent 7: 0.0
Agent 8: -1.1455682529205873
Agent 9: -7.758816907280851
Agent 10: -56.64826438607374
Agent 11: -24.585106357711496
Agent 12: -24.620758587641628
Agent 13: -44.73130780110563
Agent 14: -46.85674032237036
Agent 15: -56.63470853189346
Agent 16: -51.00267522206803
Agent 17: -53.837813491257855
Agent 18: -47.243097551135754
Agent 19: -48.47830949719975
Time to complete: 150

****Episode 41****
Mean reward:
Agent 0: -46.8178858902057
Agent 1: -38.67735988030455
Agent 2: -35.11885827096154
Agent 3: 0.12694717891528504
Agent 4: -0.926817540128452
Agent 5: -35.688199736914996
Agent 6: -59.31917051263813
Agent 7: -62.8023533831106
Agent 8: -0.2527538469307495
Agent 9: -0.7987136083466777
Agent 10: -77.81274843866126
Agent 11: -91.0247615686892
Agent 12: -73.93714884779362
Agent 13: -13.823366797591316
Agent 14: 0.0
Agent 15: -92.81321946405106
Agent 16: -8.784812151946731
Agent 17: -9.393576438606102
Agent 18: -9.405627246621947
Agent 19: 0.0
Time to complete: 352

****Episode 42****
Mean reward:
Agent 0: -64.941590878633
Agent 1: -65.56905757931119
Agent 2: -4.271882631538956
Agent 3: -5.198997977310554
Agent 4: -6.068640606220256
Agent 5: -71.44068579920511
Agent 6: -71.8908001695131
Agent 7: -82.64562366769064
Agent 8: -4.877207539211678
Agent 9: -1.8324465164058295
Agent 10: -133.5053823337576
Agent 11: -66.35370524181275
Agent 12: -81.64428912778561
Agent 13: -25.035861777306785
Agent 14: -14.459642089276876
Agent 15: -245.54294095532023
Agent 16: -59.07160792160291
Agent 17: -41.1302887420181
Agent 18: -29.364243866636453
Agent 19: -18.236354410769636
Time to complete: 452

****Episode 43****
Mean reward:
Agent 0: -55.8214407867406
